customer_id,first_name,last_name,email,phone_number,gender,age,registration_date,city,state,country,yearly_income,no_of_children
8bd47b0f_ling3792202208,Ling,Wong,ling.wong17@gmail.com,6585343792,M,29,8/14/2022,Singapore,Singapore,Singapore,62165.79,"Not Married"
8bf0047a_mart7081202302,Martina,Greco,martina.greco6@gmail.com,3.96E+11,F,39,2/2/2023,Genoa,Lazio,Italy,91475.92,"0 Children"
8bfc643c_mari9069202212,Maria,Fischer,maria.fischer3@gmail.com,4.91E+11,M,52,12/11/2022,Stuttgart,Hamburg,Germany,95480.65,"Not Married"
8c215df3_oliv0326202207,Oliver,Brown,oliver.brown8@gmail.com,6147360326,Other,42,7/15/2022,"Gold Coast","Australian Capital Territory",Australia,33298.98,"0 Children"
8c2cc1f3_nusr2870202205,Nusrat,Islam,nusrat.islam3@gmail.com,8.80E+11,Other,20,5/2/2022,Rajshahi,Dhaka,Bangladesh,35278.34,"0 Children"
8c7872bf_ren.8690202310,Ren,Watanabe,ren.watanabe3@gmail.com,8.14E+11,M,59,10/7/2023,Kobe,Tokyo,Japan,96429.04,"0 Children"
8c9d75ff_sabi6771202305,Sabine,Becker,sabine.becker7@gmail.com,4.91E+11,F,39,5/4/2023,Leipzig,"Lower Saxony",Germany,90998.48,"1 or More Children"
8d383de2_will9208202306,William,Rodriguez,william.rodriguez12@gmail.com,16863359208,Other,22,6/23/2023,Dallas,Georgia,USA,102001.91,"Not Married"
8d93f9a9_saku8143202307,Sakura,Tanaka,sakura.tanaka10@gmail.com,8.14E+11,F,27,7/21/2023,Nagoya,Kanagawa,Japan,124525.61,"0 Children"
8d9c19f8_benj6686202302,Benjamin,Taylor,benjamin.taylor7@gmail.com,17612136686,F,22,2/19/2023,Ottawa,"Nova Scotia",Canada,130003.22,"1 or More Children"
8d9f44db_andr6328202201,Andreas,Schulz,andreas.schulz2@gmail.com,4.93E+11,F,53,1/4/2022,Munich,Hamburg,Germany,39318.36,"0 Children"
8f1e59eb_fati3506202201,Fatima,Hossain,fatima.hossain4@gmail.com,8.80E+11,F,34,1/24/2022,Mymensingh,Rajshahi,Bangladesh,126192.30,"Not Married"
8f9469d0_ren.5559202209,Ren,Watanabe,ren.watanabe7@gmail.com,8.20E+11,M,46,9/29/2022,Kyoto,Hiroshima,Japan,28405.13,"Not Married"
8fa2cec9_char5166202208,Charlotte,Anderson,charlotte.anderson3@gmail.com,10230375166,Other,24,8/6/2022,Montreal,Quebec,Canada,77348.05,"Not Married"
8fc3cba9_char5171202204,Charlotte,Anderson,charlotte.anderson5@gmail.com,19830455171,F,57,4/9/2022,Calgary,"New Brunswick",Canada,28061.31,"Not Married"
90005676_isla0205202310,Isla,Thompson,isla.thompson@gmail.com,6171720205,M,57,10/25/2023,Newcastle,"Northern Territory",Australia,40881.08,"0 Children"
9038feb8_jack4726202305,Jack,Jones,jack.jones13@gmail.com,6198734726,M,36,5/30/2023,Adelaide,"South Australia",Australia,93370.09,"1 or More Children"
904f7846_sota5209202208,Sota,Kobayashi,sota.kobayashi9@gmail.com,8.20E+11,M,45,8/3/2022,Tokyo,Tokyo,Japan,145213.90,"1 or More Children"
906a0160_robe4710202302,Robert,Miller,robert.miller4@gmail.com,14362184710,F,62,2/20/2023,"San Diego",Illinois,USA,60031.25,"0 Children"
906c5815_ren.8432202212,Ren,Watanabe,ren.watanabe2@gmail.com,8.14E+11,Other,20,12/11/2022,Osaka,Tokyo,Japan,138822.28,"1 or More Children"
911969a8_ales0448202310,Alessia,Romano,alessia.romano9@gmail.com,3.91E+11,Other,32,10/17/2023,Genoa,Piedmont,Italy,50022.85,"Not Married"
915dc221_oliv9476202206,Oliver,Johnson,oliver.johnson2@gmail.com,12150469476,Other,19,6/30/2022,Edmonton,Quebec,Canada,134821.97,"0 Children"
9164890d_noah3829202212,Noah,Smith,noah.smith5@gmail.com,6101773829,F,62,12/22/2022,Adelaide,"Australian Capital Territory",Australia,125463.24,"Not Married"
91765c2d_yan.7784202207,Yan,Goh,yan.goh5@gmail.com,6519147784,F,32,7/3/2022,Singapore,Singapore,Singapore,112926.78,"0 Children"
9214ea8c_farh1055202205,Farhan,Siddique,farhan.siddique3@gmail.com,8.80E+11,Other,54,5/26/2022,Sylhet,Dhaka,Bangladesh,54352.33,"1 or More Children"
9254deef_kari8775202210,Karim,Khan,karim.khan@gmail.com,8.80E+11,F,42,10/26/2022,Narayanganj,Dhaka,Bangladesh,125003.03,"1 or More Children"
9268789e_ava.7354202310,Ava,Davis,ava.davis@gmail.com,11710367354,M,44,10/18/2023,"San Jose",Texas,USA,57756.55,"1 or More Children"
9287b163_wei.8964202203,Wei,Tan,wei.tan7@gmail.com,6562928964,M,61,3/20/2022,Singapore,Singapore,Singapore,115755.31,"Not Married"
93042eb9_anna6054202302,Anna,Schmidt,anna.schmidt7@gmail.com,4.98E+11,F,31,2/2/2023,DÃ¼sseldorf,Berlin,Germany,66964.86,"0 Children"
931a5d3e_chen5375202206,Chen,Ong,chen.ong2@gmail.com,6567765375,F,21,6/5/2022,Singapore,Singapore,Singapore,25825.97,"1 or More Children"
932750fb_noah0353202210,Noah,Smith,noah.smith6@gmail.com,6197290353,Other,64,10/31/2022,Melbourne,"Australian Capital Territory",Australia,112110.03,"0 Children"
93448470_rahi4197202209,Rahim,Ali,rahim.ali7@gmail.com,8.80E+11,F,59,9/5/2022,Narayanganj,Dhaka,Bangladesh,143395.61,"Not Married"
940ecf80_thom9675202309,Thomas,Wagner,thomas.wagner10@gmail.com,4.92E+11,M,18,9/23/2023,Berlin,"Lower Saxony",Germany,148843.15,"1 or More Children"
947cca60_rahu1831202302,Rahul,Gupta,rahul.gupta4@gmail.com,9.10E+11,M,27,2/13/2023,Delhi,Karnataka,India,121764.26,"0 Children"
9526f9c7_soni9388202210,Sonia,Jha,sonia.jha9@gmail.com,9.16E+11,F,53,10/13/2022,Jaipur,"Tamil Nadu",India,66271.28,"1 or More Children"
952a6241_oliv8076202207,Oliver,Brown,oliver.brown@gmail.com,6143998076,M,20,7/18/2022,Sydney,"Northern Territory",Australia,111453.09,"Not Married"
953cac92_jame0583202205,James,Jones,james.jones8@gmail.com,15174280583,M,24,5/15/2022,Dallas,Florida,USA,47063.42,"Not Married"
95992687_marc9400202201,Marco,Ferrari,marco.ferrari6@gmail.com,3.91E+11,F,33,1/7/2022,Naples,Lombardy,Italy,142394.76,"Not Married"
95dd7754_luca2923202207,Luca,Bianchi,luca.bianchi@gmail.com,3.92E+11,Other,60,7/14/2022,Rome,Lombardy,Italy,54046.42,"0 Children"
95fb78e0_mart3420202310,Martina,Greco,martina.greco10@gmail.com,3.98E+11,F,48,10/24/2023,Turin,Sicily,Italy,62510.80,"Not Married"
960d7c0a_ling6047202311,Ling,Wong,ling.wong15@gmail.com,6514566047,F,51,11/1/2023,Singapore,Singapore,Singapore,48053.64,"0 Children"
961a4869_li.t1913202306,Li,Teo,li.teo6@gmail.com,6540341913,Other,48,6/15/2023,Singapore,Singapore,Singapore,122499.55,"1 or More Children"
964e9663_robe0485202301,Robert,Miller,robert.miller3@gmail.com,19291630485,M,47,1/23/2023,Phoenix,Ohio,USA,84656.27,"Not Married"
967bf58e_fran7133202204,Francesco,Marino,francesco.marino3@gmail.com,3.98E+11,Other,19,4/8/2022,Turin,Tuscany,Italy,66454.42,"1 or More Children"
96878b29_ling8419202304,Ling,Wong,ling.wong13@gmail.com,6573538419,F,36,4/28/2023,Singapore,Singapore,Singapore,67640.15,"1 or More Children"
969d155a_ava.8041202201,Ava,Harris,ava.harris4@gmail.com,6159228041,Other,53,1/30/2022,Hobart,Victoria,Australia,70037.01,"1 or More Children"
96a81311_isab9609202309,Isabella,Clark,isabella.clark3@gmail.com,10575229609,F,52,9/5/2023,Ottawa,"New Brunswick",Canada,77009.80,"1 or More Children"
96cb4c5d_sabi2088202311,Sabine,Becker,sabine.becker14@gmail.com,4.93E+11,M,29,11/23/2023,DÃ¼sseldorf,Rhineland-Palatinate,Germany,35171.65,"1 or More Children"
96fd17ad_kari7180202209,Karim,Khan,karim.khan4@gmail.com,8.80E+11,F,39,9/3/2022,Narayanganj,Mymensingh,Bangladesh,29419.45,"Not Married"
973a67da_amel6700202212,Amelia,Martin,amelia.martin10@gmail.com,6152906700,M,28,12/21/2022,Perth,Queensland,Australia,121923.52,"0 Children"
9842f670_soni2424202306,Sonia,Jha,sonia.jha7@gmail.com,9.20E+11,Other,32,6/25/2023,Kolkata,"Tamil Nadu",India,135706.61,"1 or More Children"
98b3a185_mia.5564202308,Mia,Martinez,mia.martinez3@gmail.com,11358525564,M,49,8/12/2023,Dallas,Florida,USA,21846.97,"1 or More Children"
98be45a2_luca8659202310,Lucas,Smith,lucas.smith3@gmail.com,14940818659,M,42,10/18/2023,Winnipeg,Alberta,Canada,139642.80,"0 Children"
9a2240f0_mia.3105202307,Mia,Brown,mia.brown8@gmail.com,18989653105,F,51,7/12/2023,Toronto,"Nova Scotia",Canada,58971.00,"1 or More Children"
9a2fc747_char2129202209,Charlotte,Taylor,charlotte.taylor13@gmail.com,6162382129,Other,60,9/28/2022,Hobart,"South Australia",Australia,104747.83,"Not Married"
9a412da2_pete5218202305,Peter,Schneider,peter.schneider4@gmail.com,4.91E+11,M,62,5/3/2023,Leipzig,Berlin,Germany,93541.87,"0 Children"
9ab986fe_andr4763202307,Andreas,Schulz,andreas.schulz4@gmail.com,4.91E+11,M,55,7/24/2023,Essen,Rhineland-Palatinate,Germany,115096.53,"0 Children"
9bb03661_kavi1137202301,Kavita,Malik,kavita.malik5@gmail.com,9.18E+11,M,27,1/26/2023,Kolkata,Maharashtra,India,126063.01,"1 or More Children"
9c06a575_will1213202305,William,Rodriguez,william.rodriguez5@gmail.com,19567331213,Other,61,5/12/2023,Phoenix,Ohio,USA,81304.90,"1 or More Children"
9cae60c8_kama6767202308,Kamal,Bhuiyan,kamal.bhuiyan10@gmail.com,8.80E+11,Other,20,8/24/2023,Mymensingh,Sylhet,Bangladesh,53037.42,"1 or More Children"
9cfe0750_sota9850202202,Sota,Kobayashi,sota.kobayashi3@gmail.com,8.19E+11,Other,64,2/17/2022,Sendai,Kyoto,Japan,30582.67,"1 or More Children"
9e19acb4_yuki2287202303,Yuki,Suzuki,yuki.suzuki9@gmail.com,8.12E+11,F,49,3/12/2023,Hiroshima,Aichi,Japan,118367.05,"0 Children"
9e83eefa_jaha3180202311,Jahanara,Akhtar,jahanara.akhtar11@gmail.com,8.80E+11,F,20,11/14/2023,Chittagong,Mymensingh,Bangladesh,68313.62,"Not Married"
9eaa3f0d_sadi5745202304,Sadia,Ahmed,sadia.ahmed10@gmail.com,8.80E+11,F,19,4/16/2023,Rangpur,Rajshahi,Bangladesh,94630.28,"1 or More Children"
9f66502d_mart8247202205,Martina,Greco,martina.greco4@gmail.com,3.90E+11,Other,26,5/5/2022,Palermo,Tuscany,Italy,147089.11,"1 or More Children"
9f8a78a5_kait2432202211,Kaito,Yamamoto,kaito.yamamoto@gmail.com,8.14E+11,F,18,11/22/2022,Tokyo,Hiroshima,Japan,108435.39,"Not Married"
a09c84ef_sabi1040202310,Sabine,Becker,sabine.becker13@gmail.com,4.91E+11,F,35,10/12/2023,Essen,Hamburg,Germany,132316.37,"1 or More Children"
a0ca3f93_moni1134202212,Monika,Hoffmann,monika.hoffmann11@gmail.com,4.97E+11,F,50,12/20/2022,Stuttgart,Hesse,Germany,130701.67,"1 or More Children"
a1a271d9_ava.4009202211,Ava,Harris,ava.harris8@gmail.com,6192704009,F,38,11/25/2022,Adelaide,Tasmania,Australia,148016.92,"Not Married"
a1b6bf7a_ava.5534202211,Ava,Harris,ava.harris11@gmail.com,6152625534,M,53,11/11/2022,Brisbane,"Western Australia",Australia,136986.17,"0 Children"
a1de9ce2_soph3231202208,Sophia,Garcia,sophia.garcia9@gmail.com,11997963231,Other,25,8/25/2022,Dallas,Illinois,USA,63820.99,"1 or More Children"
a25d7a5e_xin.4907202209,Xin,Koh,xin.koh4@gmail.com,6551084907,M,19,9/2/2022,Singapore,Singapore,Singapore,22515.87,"1 or More Children"
a26eff72_jun.2385202210,Jun,Lee,jun.lee7@gmail.com,6522742385,M,33,10/24/2022,Singapore,Singapore,Singapore,50540.04,"Not Married"
a271ff74_rahi3174202302,Rahim,Ali,rahim.ali6@gmail.com,8.80E+11,M,30,2/25/2023,Dhaka,Barisal,Bangladesh,141314.30,"1 or More Children"
a2a3f55b_pete4227202305,Peter,Schneider,peter.schneider5@gmail.com,4.92E+11,F,56,5/21/2023,DÃ¼sseldorf,Berlin,Germany,133797.74,"1 or More Children"
a346a1b0_andr2300202205,Andrea,Colombo,andrea.colombo@gmail.com,3.92E+11,F,31,5/22/2022,Milan,Sicily,Italy,67001.00,"0 Children"
a3888eda_oliv1347202309,Oliver,Johnson,oliver.johnson12@gmail.com,17564441347,M,30,9/5/2023,Toronto,Quebec,Canada,34986.80,"0 Children"
a390a75b_nusr0550202201,Nusrat,Islam,nusrat.islam2@gmail.com,8.80E+11,Other,27,1/2/2022,Rangpur,Rangpur,Bangladesh,83984.50,"Not Married"
a3e65c48_soni3393202303,Sonia,Jha,sonia.jha5@gmail.com,9.13E+11,F,44,3/13/2023,Delhi,Maharashtra,India,72943.55,"Not Married"
a5359f2e_hui.1132202212,Hui,Chua,hui.chua4@gmail.com,6502371132,M,40,12/26/2022,Singapore,Singapore,Singapore,108673.24,"1 or More Children"
a56e9608_mart6407202204,Martina,Greco,martina.greco9@gmail.com,3.95E+11,Other,48,4/8/2022,Palermo,Tuscany,Italy,120550.58,"Not Married"
a59b76b8_sofi5492202310,Sofia,Russo,sofia.russo@gmail.com,3.98E+11,F,20,10/15/2023,Milan,Lazio,Italy,128395.70,"1 or More Children"
a5e2f12c_rahu6246202209,Rahul,Gupta,rahul.gupta2@gmail.com,9.10E+11,M,59,9/26/2022,Mumbai,"West Bengal",India,71698.17,"0 Children"
a61a49a8_isla2386202309,Isla,Thompson,isla.thompson9@gmail.com,6191112386,Other,24,9/3/2023,Canberra,"Western Australia",Australia,75746.28,"1 or More Children"
a6912fa8_farh3483202303,Farhan,Siddique,farhan.siddique5@gmail.com,8.80E+11,Other,46,3/6/2023,Narayanganj,Khulna,Bangladesh,52174.89,"1 or More Children"
a699301c_thom7076202208,Thomas,Wagner,thomas.wagner11@gmail.com,4.97E+11,Other,24,8/3/2022,Munich,Hesse,Germany,37503.44,"0 Children"
a699ea30_rahu4592202301,Rahul,Gupta,rahul.gupta8@gmail.com,9.13E+11,Other,39,1/2/2023,Delhi,Telangana,India,74051.23,"Not Married"
a6c0ea6a_yan.0978202212,Yan,Goh,yan.goh6@gmail.com,6548020978,M,55,12/14/2022,Singapore,Singapore,Singapore,94191.66,"Not Married"
a6dbb981_isab7059202201,Isabella,Clark,isabella.clark10@gmail.com,18205777059,M,30,1/8/2022,Calgary,Manitoba,Canada,115881.81,"1 or More Children"
a6de6cc6_saku1087202307,Sakura,Tanaka,sakura.tanaka@gmail.com,8.15E+11,Other,63,7/30/2023,Tokyo,Hokkaido,Japan,85924.83,"1 or More Children"
a73203e9_jack2588202208,Jack,Jones,jack.jones2@gmail.com,6128052588,Other,48,8/20/2022,Adelaide,"Northern Territory",Australia,21755.60,"1 or More Children"
a7fcd945_amel1160202302,Amelia,Martin,amelia.martin8@gmail.com,6173761160,Other,37,2/7/2023,Newcastle,"South Australia",Australia,122909.99,"1 or More Children"
a804a477_fati0980202205,Fatima,Hossain,fatima.hossain11@gmail.com,8.80E+11,F,45,5/25/2022,Mymensingh,Chittagong,Bangladesh,103009.53,"0 Children"
a80ac9a2_tahm1890202301,Tahmina,Chowdhury,tahmina.chowdhury8@gmail.com,8.80E+11,F,21,1/7/2023,Rangpur,Barisal,Bangladesh,28571.50,"Not Married"
a81e7a99_mart9486202206,Martina,Greco,martina.greco5@gmail.com,3.92E+11,Other,62,6/7/2022,Genoa,Sicily,Italy,27068.64,"Not Married"
a8c7c681_oliv9551202311,Olivia,Brown,olivia.brown6@gmail.com,15442349551,F,61,11/19/2023,Chicago,Pennsylvania,USA,95735.69,"Not Married"
a8f56c2a_kari7221202304,Karim,Khan,karim.khan3@gmail.com,8.80E+11,Other,52,4/20/2023,Comilla,Chittagong,Bangladesh,32708.59,"Not Married"
a92053ea_wei.2404202205,Wei,Tan,wei.tan9@gmail.com,6538832404,F,18,5/1/2022,Singapore,Singapore,Singapore,94749.13,"0 Children"
a96f400a_deep3685202204,Deepak,Rao,deepak.rao5@gmail.com,9.18E+11,Other,20,4/22/2022,Ahmedabad,Telangana,India,124103.78,"0 Children"
a97f2920_sofi0855202306,Sofia,Russo,sofia.russo2@gmail.com,3.92E+11,F,54,6/30/2023,Palermo,Emilia-Romagna,Italy,141167.11,"Not Married"
a990cdb1_ales0071202201,Alessia,Romano,alessia.romano@gmail.com,3.97E+11,M,31,1/6/2022,Naples,Lazio,Italy,24894.40,"0 Children"
aa1eaa37_wei.2516202206,Wei,Tan,wei.tan12@gmail.com,6548962516,F,42,6/6/2022,Singapore,Singapore,Singapore,31629.56,"0 Children"
aa419ad7_jame2043202312,James,Jones,james.jones2@gmail.com,12370852043,M,60,12/3/2023,Dallas,Florida,USA,73529.05,"0 Children"
aaa51dac_mia.6229202307,Mia,Wilson,mia.wilson4@gmail.com,6176136229,F,43,7/4/2023,Adelaide,"New South Wales",Australia,132107.01,"0 Children"
aaa8c1e2_ava.4839202211,Ava,Harris,ava.harris6@gmail.com,6164084839,F,45,11/14/2022,Sydney,"South Australia",Australia,121872.81,"0 Children"
ab63af8b_hans2817202312,Hans,MÃ¼ller,hans.mÃ¼ller3@gmail.com,4.92E+11,F,44,12/13/2023,Essen,Rhineland-Palatinate,Germany,125643.66,"0 Children"
ac3ea28b_ayes0714202310,Ayesha,Rahman,ayesha.rahman9@gmail.com,8.80E+11,F,21,10/9/2023,Comilla,Khulna,Bangladesh,145899.58,"Not Married"
acdcd485_anna3058202307,Anna,Schmidt,anna.schmidt5@gmail.com,4.91E+11,Other,43,7/26/2023,Hamburg,Baden-WÃ¼rttemberg,Germany,136976.30,"1 or More Children"
ace2ac62_soph2438202209,Sophia,Lee,sophia.lee6@gmail.com,12386622438,M,54,9/22/2022,Toronto,"Nova Scotia",Canada,69804.39,"Not Married"
ad028197_noah1130202312,Noah,Wilson,noah.wilson4@gmail.com,16535561130,F,34,12/28/2023,Ottawa,Quebec,Canada,59934.18,"Not Married"
ad2c4b73_mari3400202201,Maria,Fischer,maria.fischer6@gmail.com,4.97E+11,F,43,1/12/2022,Dortmund,"Lower Saxony",Germany,141880.20,"Not Married"
ad3bf9a1_jaha7818202311,Jahanara,Akhtar,jahanara.akhtar2@gmail.com,8.80E+11,Other,57,11/13/2023,Mymensingh,Chittagong,Bangladesh,134649.12,"0 Children"
ada24548_isab6215202307,Isabella,Clark,isabella.clark9@gmail.com,17010526215,M,40,7/22/2023,Edmonton,Alberta,Canada,89100.01,"Not Married"
ade7691f_ursu9943202212,Ursula,Meyer,ursula.meyer4@gmail.com,5.00E+11,F,54,12/7/2022,Essen,"North Rhine-Westphalia",Germany,66165.93,"Not Married"
adf14325_hui.6530202308,Hui,Chua,hui.chua8@gmail.com,6519176530,Other,55,8/5/2023,Singapore,Singapore,Singapore,141084.89,"Not Married"
aef34dc7_jame7542202210,James,Jones,james.jones3@gmail.com,11708237542,F,39,10/17/2022,Dallas,Florida,USA,45449.69,"Not Married"
af03872c_emma3738202209,Emma,Johnson,emma.johnson9@gmail.com,18716943738,M,20,9/3/2022,Phoenix,Florida,USA,109432.05,"0 Children"
af1e389a_mia.1220202203,Mia,Brown,mia.brown3@gmail.com,17272881220,M,33,3/8/2022,Calgary,Quebec,Canada,112482.24,"1 or More Children"
af7db803_benj8294202202,Benjamin,Taylor,benjamin.taylor6@gmail.com,15663948294,F,27,2/2/2022,"Quebec City",Quebec,Canada,82816.83,"1 or More Children"
b0285af3_andr8278202204,Andrea,Colombo,andrea.colombo3@gmail.com,3.96E+11,M,22,4/29/2022,Venice,Lombardy,Italy,49723.15,"0 Children"
b0b03b45_aoi.1701202205,Aoi,Ito,aoi.ito4@gmail.com,8.12E+11,M,22,5/30/2022,Sendai,Hiroshima,Japan,71762.35,"1 or More Children"
b0e46e9c_min.0935202208,Min,Ng,min.ng5@gmail.com,6517760935,F,57,8/21/2022,Singapore,Singapore,Singapore,138866.06,"0 Children"
b13e74d6_raj.9768202302,Raj,Patel,raj.patel3@gmail.com,9.18E+11,F,38,2/7/2023,Mumbai,"West Bengal",India,37187.77,"Not Married"
b16c0997_kavi0778202304,Kavita,Malik,kavita.malik4@gmail.com,9.17E+11,Other,42,4/18/2023,Mumbai,Karnataka,India,132360.06,"Not Married"
b1c2dc68_aoi.0223202205,Aoi,Ito,aoi.ito3@gmail.com,8.19E+11,Other,56,5/31/2022,Osaka,Kanagawa,Japan,127845.91,"Not Married"
b1f86226_amel5467202206,Amelia,White,amelia.white5@gmail.com,10401445467,Other,18,6/26/2022,Winnipeg,Ontario,Canada,52685.85,"Not Married"
b2218dc2_ava.1238202305,Ava,Harris,ava.harris13@gmail.com,6147971238,M,56,5/20/2023,Adelaide,Tasmania,Australia,70798.94,"Not Married"
b2260057_jame0260202307,James,Jones,james.jones10@gmail.com,11865840260,F,28,7/7/2023,Chicago,Illinois,USA,61329.26,"0 Children"
b24d7d76_oliv7991202312,Oliver,Johnson,oliver.johnson5@gmail.com,13996257991,Other,49,12/29/2023,"Quebec City",Alberta,Canada,45043.17,"0 Children"
b26a71a1_thom9503202309,Thomas,Anderson,thomas.anderson2@gmail.com,6156789503,Other,47,9/24/2023,Hobart,"South Australia",Australia,114983.26,"0 Children"
b2df7ba8_deep2410202207,Deepak,Rao,deepak.rao4@gmail.com,9.17E+11,Other,18,7/30/2022,Chennai,Maharashtra,India,50031.72,"0 Children"
b305c1b6_mia.6025202206,Mia,Martinez,mia.martinez5@gmail.com,14563036025,Other,53,6/13/2022,Chicago,Florida,USA,111775.71,"Not Married"
b30c7791_chen0521202301,Chen,Ong,chen.ong@gmail.com,6529360521,Other,27,1/19/2023,Singapore,Singapore,Singapore,133467.41,"Not Married"
b321089b_amit5303202202,Amit,Kumar,amit.kumar8@gmail.com,9.20E+11,F,32,2/2/2022,Kolkata,Telangana,India,142363.03,"Not Married"
b36d1b5a_oliv4187202306,Olivia,Brown,olivia.brown5@gmail.com,12259964187,F,61,6/16/2023,Phoenix,Georgia,USA,113953.63,"0 Children"
b36f2dcf_priy5594202208,Priya,Singh,priya.singh4@gmail.com,9.15E+11,M,24,8/21/2022,Ahmedabad,Rajasthan,India,109099.95,"1 or More Children"
b39f94fc_andr7773202208,Andrea,Colombo,andrea.colombo8@gmail.com,3.93E+11,M,54,8/15/2022,Palermo,Sicily,Italy,41268.30,"1 or More Children"
b3aea6dc_hiro2550202302,Hiroshi,Sato,hiroshi.sato12@gmail.com,8.10E+11,Other,37,2/13/2023,Fukuoka,Hiroshima,Japan,80525.22,"0 Children"
b3ca9772_amit5074202201,Amit,Kumar,amit.kumar10@gmail.com,9.16E+11,Other,26,1/7/2022,Mumbai,Maharashtra,India,90064.73,"0 Children"
b43d087b_john4034202211,John,Smith,john.smith8@gmail.com,14127864034,F,40,11/5/2022,"San Diego","New York",USA,139777.93,"1 or More Children"
b5667065_giul0112202204,Giulia,Esposito,giulia.esposito4@gmail.com,4.00E+11,Other,46,4/22/2022,Bologna,Emilia-Romagna,Italy,132677.74,"Not Married"
b56db7e4_fran5203202310,Francesco,Marino,francesco.marino7@gmail.com,3.98E+11,Other,42,10/9/2023,Turin,Emilia-Romagna,Italy,30845.03,"0 Children"
b5703297_isla2163202208,Isla,Thompson,isla.thompson5@gmail.com,6185632163,Other,55,8/22/2022,Melbourne,Victoria,Australia,64599.09,"1 or More Children"
b579f499_benj3079202204,Benjamin,Taylor,benjamin.taylor8@gmail.com,16477913079,M,19,4/28/2022,"Quebec City",Quebec,Canada,127354.93,"1 or More Children"
b5b57d17_fran5423202306,Francesco,Marino,francesco.marino5@gmail.com,3.92E+11,M,35,6/16/2023,Florence,Campania,Italy,63673.79,"1 or More Children"
b5d2bb7c_soph5548202204,Sophia,Garcia,sophia.garcia@gmail.com,15538215548,Other,53,4/22/2022,"San Antonio",Pennsylvania,USA,112692.56,"Not Married"
b61dce80_benj3643202211,Benjamin,Taylor,benjamin.taylor5@gmail.com,15107043643,M,54,11/27/2022,Vancouver,Quebec,Canada,100304.30,"Not Married"
b662ec8e_ling4774202310,Ling,Wong,ling.wong9@gmail.com,6522414774,Other,54,10/25/2023,Singapore,Singapore,Singapore,41113.94,"1 or More Children"
b73ee4a2_yan.5522202206,Yan,Goh,yan.goh8@gmail.com,6502805522,F,51,6/1/2022,Singapore,Singapore,Singapore,31596.18,"0 Children"
b75620e5_wei.3755202212,Wei,Tan,wei.tan10@gmail.com,6521543755,Other,34,12/22/2022,Singapore,Singapore,Singapore,81936.67,"1 or More Children"
b784ab18_ayes2805202202,Ayesha,Rahman,ayesha.rahman12@gmail.com,8.80E+11,F,22,2/23/2022,Sylhet,Chittagong,Bangladesh,91777.20,"0 Children"
b789fbf6_moni5505202301,Monika,Hoffmann,monika.hoffmann2@gmail.com,4.99E+11,F,65,1/23/2023,Essen,Rhineland-Palatinate,Germany,55281.88,"1 or More Children"
b78b09ae_mia.1367202202,Mia,Brown,mia.brown15@gmail.com,10263301367,M,61,2/25/2022,Vancouver,Manitoba,Canada,139379.58,"0 Children"
b798af8f_mari0270202203,Maria,Fischer,maria.fischer2@gmail.com,4.90E+11,Other,18,3/31/2022,Frankfurt,Berlin,Germany,92903.59,"Not Married"
b7dd8562_tahm4019202203,Tahmina,Chowdhury,tahmina.chowdhury2@gmail.com,8.80E+11,Other,65,3/22/2022,Khulna,Chittagong,Bangladesh,128808.70,"Not Married"
b7f01607_hans3397202305,Hans,MÃ¼ller,hans.mÃ¼ller7@gmail.com,4.91E+11,Other,57,5/9/2023,DÃ¼sseldorf,Baden-WÃ¼rttemberg,Germany,23796.52,"0 Children"
b8443d87_mei.1045202211,Mei,Kato,mei.kato3@gmail.com,8.14E+11,M,48,11/28/2022,Hiroshima,Hokkaido,Japan,60227.06,"Not Married"
b8ad4558_anja7762202202,Anjali,Sharma,anjali.sharma7@gmail.com,9.18E+11,M,64,2/28/2022,Ahmedabad,Telangana,India,72721.31,"0 Children"
b8e931ce_soni4299202202,Sonia,Jha,sonia.jha3@gmail.com,9.19E+11,F,64,2/16/2022,Bangalore,Maharashtra,India,70239.51,"Not Married"
b903f932_chen1338202212,Chen,Ong,chen.ong3@gmail.com,6586211338,M,52,12/20/2022,Singapore,Singapore,Singapore,128258.57,"0 Children"
b956fb4c_ava.9185202310,Ava,Harris,ava.harris2@gmail.com,6118569185,F,38,10/31/2023,Sydney,"New South Wales",Australia,127623.93,"0 Children"
b96b911f_andr1860202209,Andrea,Colombo,andrea.colombo12@gmail.com,3.93E+11,Other,40,9/20/2022,Naples,Campania,Italy,41810.38,"1 or More Children"
ba2228ea_john2869202309,John,Smith,john.smith5@gmail.com,13497782869,Other,32,9/10/2023,Dallas,Texas,USA,97584.15,"0 Children"
ba5d58a8_chia3751202207,Chiara,Ricci,chiara.ricci10@gmail.com,3.97E+11,M,21,7/9/2022,Palermo,Lazio,Italy,111888.31,"1 or More Children"
baead435_gius1402202308,Giuseppe,Rossi,giuseppe.rossi@gmail.com,3.93E+11,Other,36,8/24/2023,Genoa,Tuscany,Italy,38518.30,"Not Married"
baf4d2a5_kari4811202212,Karim,Khan,karim.khan5@gmail.com,8.80E+11,F,43,12/7/2022,Mymensingh,Rajshahi,Bangladesh,129219.96,"1 or More Children"
